Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80184595,Life Plan A and B,TTV,,,Two parallel life paths begin for a man and woman in love after she is offered a lucrative promotion far away and must choose between love and career.,"Rainie Yang, Yan Yu-lin, Johnny Lu",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
80998939,Distorted,,,,"A tabloid reporter, a journalist and a female prosecutor join forces to uncover the truth behind an incident that damaged their lives five years ago.","Namkoong Min, Yu Jun-sang, Moon Sung-keun",13+ ,"Series, K-dramas, Crime Programmes, Asian Programmes, Drama Programmes",
80136792,Trio and a Bed,,,,"After graduation, three women from distinct backgrounds find themselves in the real world, facing the challenges of work, romance and unexpected fame.","Annabelle Kong, Amber Chia, Carmen Soo",7+ ,"Series, Malaysian Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
80136790,Goodnight DJ,,,,"Young radio announcers from varying backgrounds encounter the supernatural in mysterious dreams, accidents and everyday life.","Chan Fong, Z-Chen, Frederick Lee",13+ ,"Series, Malaysian Programmes, Asian Programmes, Drama Programmes, Horror Programmes",
81029971,Ms. Hammurabi,JTBC,,,"An ardent, empathetic courtroom judge partners with a fellow rookie, a principled man of integrity, to negotiate the legal system and those they serve.","Go Ara, Kim Myeong-su, Sung Dong-il",13+ ,"Series, K-dramas, TV Programmes based on Books, Asian Programmes, Drama Programmes",
80189155,A House of Blocks,,,,"Yijuan and her mentally ill sister Kaiqi struggle to be happy in the face of misfortune, criminal intrigue, marital strife, an exorcism and a ghost.","Eli Shi, Phoebe Lin, Chen Wan-ting",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Asian Programmes, Drama Programmes, Horror Programmes",
80159732,Japanese Style Originator,,,,"Find out everything there is to know about Japanese tradition, from food to culture to objects and arts, and the people who are continuing it today.","Takeo Chii, Hisako Manda, Takahiro Azuma",All ,"Series, Japanese Programmes, Reality, Variety & Talk Shows, Asian Programmes, Stand-up & Chat Shows",
80141897,Prince William,,,,A fish vendor finds his carefree life upended when he's forced to fill in for a rich real estate developer with whom he shares an uncanny resemblance.,"Hsieh Kun Da, Andrea Chen, Paul Hsu",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80140362,Who's the One,,,,"A doctor performs plastic surgery on a fat man who's been jilted, and continues his transformation by turning him into a handsome, desirable man.","Tien Hsin, Weber Yang, Pink Yang",7+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80111614,The Womanizer,,,,Libertine He-jie finds himself torn between the lovely Amanda and fiery Xiao-qian. But now he faces a new problem: arrogant rival suitor Cheng-en.,"Lan Cheng-Lung, Sonia Sui, James Wen",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80109038,You're My Destiny,,,,"A young woman's romantic cruise ends in a twist when she gets pregnant after a one-night stand with a rich executive, turning their lives upside down.","Joe Chen, Ethan Juan, Baron Chen",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80108846,The Prince Who Turns into a Frog,Taiwan Television (TTV),,,"Before his wedding, a cold CEO is hit by a car and awakens a changed man. As he and the driver fall in love, more changes appear on the road ahead.","Joe Chen, Ming Dao, Sam Wang",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80108773,Office Girls,TTV Main Channel,,,"A department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live.","Roy Chiu, Alice Ko, Tia Lee",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
70303291,Love Now,,,,"When her loved ones cook up a morbid plan to make her take time off from work, Yang Yiru goes on a vacation, truly believing she has terminal cancer.","Annie Chen, George Hu, Bobby Dou",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80112077,Love Family,,,,A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?,"Chris Wang, Serena Fang, Jack Lee",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80111881,Inborn Pair,SETTV,,,"Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms.","Annie Chen, Chris Wang, Hsieh Kun Da",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80112079,Love Around,TTV,,,"After a chance meeting at a ballpark, the kind son of a former gangster tries to help an outgoing radio DJ get over her recent heartbreak.","George Hu, Annie Chen, Mandy Tao",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
80111556,Murphy's Law of Love,SETTV,,,An online matchmaker who's convinced she's living under a curse finds her theories on life and love tested when she meets a shrewd divorce expert.,"Danson Tang, Chia-ying Lee, Jolin Chien",7+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Comedy Programmes",
70303288,Easy Fortune Happy Life,,,,"Years after a wealthy man is healed by a rural herbalist, fate lands him in the same hospital where the woman's granddaughter is treating patients.","Lan Cheng-Lung, Joe Chen, Roy Chiu",7+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80116939,Be with You,,,,"After reconnecting with their girlhood crushes, two sisters find their lives turned upside down by surprising revelations and romantic intrigue.","Bobby Dou, Peijia Huang, Nylon Chen",13+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, Romance Programmes, Asian Programmes, Drama Programmes",
81017545,Here to Heart,Hunan Television,,,Wen Nuan signs on to work as the executive assistant to ex Zhan Nanxian at his tech firm. Helping him at work just may lead her back into his heart.,"Janine Chun-Ning Chang, Hans Zhang",13+ ,"Series, Chinese  Programmes, TV Programmes based on Books, Romance Programmes, Asian Programmes, Drama Programmes",
80097387,Operation Avalanche,,,,"In 1967, CIA agents sent to NASA looking for a Russian spy instead uncover a secret about Apollo 11 that convinces them to stage a fake moon landing.","Matt Johnson, Owen Williams, Josh Boles",16+ ,"Thrillers, Independent Thrillers, Independent Films",Matt Johnson
70227654,Robot & Frank,"
Stage 6 Films
Park Pictures
White Hat Entertainment
Dog Run Pictures
",Samuel Goldwyn Films,"Peter Sarsgaard voices a robot butler in this quirky tale starring Frank Langella, Susan Sarandon and Liv Tyler.","After his kids give him a robot caretaker, elderly Frank -- a retired cat burglar -- begins to treat his new mechanical helper as a partner in crime.","Frank Langella, James Marsden, Liv Tyler",13+ ,"Critically-acclaimed Films, Award-winning Films, Crime Films, Heist Films, Crime Dramas, Crime Comedies, Comedies, Dark Comedies, Dramas, Independent Dramas, Independent Films, Independent Comedies",Jake Schreier
70285683,Max Rose,,,,An aging jazz musician learns after his wife's death that she may have been unfaithful to him decades before.,"Jerry Lewis, Kerry Bishé, Illeana Douglas",13+ ,"Dramas, Independent Dramas, Independent Films",Daniel Noah
80158581,The Mitfords: A Tale of Two Sisters,,,,Jessica and Diana were sisters who were separated by just a few years in age. But their political ideologies couldn't have been any farther apart.,Rachael Stirling,7+ ,"British Films, Documentaries, Biographical Documentaries, Political Documentaries",Edward Cotterill
80194033,Buy Herself,HGTV Canada,,,Real estate expert and media personality Sandra Rinomato helps single women navigate the ins and outs of purchasing their first home.,Sandra Rinomato,7+ ,"Series, Canadian TV Programmes, Reality, Variety & Talk Shows",
80243488,Chuck and Danny's Road Trip,,,,"Celebrity chefs Chuck Hughes and Danny Smiles explore the bountiful regions of Canada, cooking up outdoor feasts at every location.","Chuck Hughes, Danny Smiles",7+ ,"Series, Canadian TV Programmes, Reality, Variety & Talk Shows, Food & Travel TV",
80102617,Soccer City,,,,"As South Africa hosts its first World Cup, five local soccer players reflect on the sport's cultural significance in their struggling township.",,7+ ,"Documentaries, Sports Documentaries, Social & Cultural Documentaries, Sports Films",Nick Fitzhugh
80044093,Team Foxcatcher,,,,"With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz.",,13+ ,"Critically-acclaimed Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Sports Documentaries, Sports Films",Jon Greenhalgh
80049872,Chelsea,,,Late-night queen and bestselling author Handler has built an entertainment empire with her frank and irreverent humor.,"It's not her first talk show, but it is a first of its kind. Ideas, people and places that fascinate her, all in her unique style.",,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Comedy Programmes, Stand-up & Chat Shows",
80214464,Rafinha Bastos: Ultimatum,,,"Once called the most influential person on Twitter, the controversial Bastos is also a host of ""Ultimate Beastmaster.""","An off-color joke nearly cost him everything. Brazilian comic Rafinha Bastos talks about that and much more, from his divorce to finding love again.",Rafinha Bastos,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",
80162210,Felipe Neto: My Life Makes No Sense,,,"In 2012, Felipe Neto's YouTube channel became the first Portuguese-language channel to reach 1 million subscribers.","YouTube sensation Felipe Neto brings the stories from his autobiographical book ""Não Faz Sentido!"" to the stage in this comedy special.",Felipe Neto,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Diego Pignataro
80182274,Barbecue,,,,"A blend of cultural nuance and mesmerizing techniques adds flavor to this globe-hopping celebration of cooking, tradition and community.",,13+ ,"Food & Travel TV, Documentaries, Social & Cultural Documentaries",Matthew Salleh
80190990,Todo Sobre El Asado,,,,"This quirky examination of Argentina's culture, customs and cuisine slices into the country's traditional barbecue -- which is both meal and ritual.",El Negro Álvarez,13+ ,"International Films, Latin American Films, Food & Travel TV, Documentaries, Social & Cultural Documentaries","Mariano Cohn, Gastón Duprat"
80132381,Something Huge,,,,"A director and a comedian want to shoot the ""comedy of the future"" and make cinema history, but soon run out of resources and run into mission creep.","Berto Romero, Carolina Bang, Javier Botet",16+ ,"International Films, Spanish Films, Comedies, Independent Films, Independent Comedies",Carlo Padial
80127600,Qué pena tu serie,,,,"Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back -- or maybe try finding a new perfect love.","Ariel Levy, Andrea Velasco, Lucy Cominetti",16+ ,"Series, Romance Programmes, Comedy Programmes",
80993650,Hunting Season,,,,Animosity gives way to love and forgiveness when an angry teenager reunites with his estranged biological father in the wilds of Patagonia.,"Germán Palacios, Lautaro Bettoni, Boy Olmi",16+ ,"Critically-acclaimed Films, International Films, Latin American Films, Award-winning Films, Dramas",Natalia Garagiola
